theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.9,0.02,36,0.09,0.16,0.1,0.06,0.05,0.54
"(3,1)",0.9,0.02,37,0.09,0.16,0.1,0.05,0.04,0.56
"(3,1)",0.9,0.02,38,0.09,0.16,0.09,0.03,0.07,0.56
"(3,1)",0.9,0.02,39,0.09,0.16,0.09,0.02,0.07,0.57
"(3,1)",0.9,0.02,40,0.09,0.16,0.09,0.02,0.05,0.59
"(3,1)",0.9,0.02,41,0.09,0.16,0.09,0.02,0.04,0.6
"(3,1)",0.9,0.02,42,0.09,0.16,0.07,0.04,0.03,0.61
"(3,1)",0.9,0.02,43,0.09,0.15,0.08,0.04,0.02,0.62
"(3,1)",0.9,0.02,44,0.09,0.15,0.08,0.04,0.02,0.62
"(3,1)",0.9,0.02,45,0.09,0.15,0.08,0.03,0.03,0.62
"(3,1)",0.9,0.02,46,0.09,0.13,0.1,0.03,0.03,0.62
"(3,1)",0.9,0.02,47,0.09,0.13,0.09,0.04,0.03,0.62
"(3,1)",0.9,0.02,48,0.08,0.14,0.09,0.04,0.02,0.63
"(3,1)",0.9,0.02,49,0.08,0.13,0.09,0.05,0.02,0.63
"(3,1)",0.9,0.02,50,0.08,0.13,0.09,0.05,0.01,0.64
"(3,1)",0.9,0.02,51,0.08,0.13,0.09,0.05,0.01,0.64
"(3,1)",0.9,0.02,52,0.08,0.12,0.1,0.04,0.02,0.64
"(3,1)",0.9,0.02,53,0.08,0.11,0.09,0.06,0.02,0.64
"(3,1)",0.9,0.02,54,0.08,0.11,0.09,0.05,0.03,0.64
"(3,1)",0.9,0.02,55,0.08,0.11,0.08,0.05,0.04,0.64
"(3,1)",0.9,0.02,56,0.08,0.11,0.06,0.05,0.06,0.64
"(3,1)",0.9,0.02,57,0.08,0.11,0.06,0.05,0.05,0.65
"(3,1)",0.9,0.02,58,0.08,0.11,0.06,0.04,0.05,0.66
"(3,1)",0.9,0.02,59,0.08,0.1,0.07,0.03,0.04,0.68
"(3,1)",0.9,0.02,60,0.08,0.1,0.07,0.03,0.03,0.69
"(3,1)",0.9,0.02,61,0.08,0.09,0.08,0.03,0.02,0.7
"(3,1)",0.9,0.02,62,0.08,0.09,0.08,0.03,0.02,0.7
"(3,1)",0.9,0.02,63,0.08,0.08,0.08,0.03,0.03,0.7
"(3,1)",0.9,0.02,64,0.08,0.08,0.08,0.03,0.03,0.7
"(3,1)",0.9,0.02,65,0.08,0.08,0.08,0.03,0.03,0.7
"(3,1)",0.9,0.02,66,0.08,0.08,0.08,0.03,0.03,0.7
"(3,1)",0.9,0.02,67,0.08,0.08,0.07,0.04,0.03,0.7
"(3,1)",0.9,0.02,68,0.08,0.08,0.06,0.05,0.03,0.7
"(3,1)",0.9,0.02,69,0.08,0.08,0.05,0.05,0.04,0.7
"(3,1)",0.9,0.02,70,0.08,0.08,0.05,0.05,0.02,0.72
"(5,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(5,1)",0.1,0.02,2,0.97,0.03,0.0,0.0,0.0,0.0
"(5,1)",0.1,0.02,3,0.89,0.09,0.02,0.0,0.0,0.0
"(5,1)",0.1,0.02,4,0.72,0.2,0.08,0.0,0.0,0.0
"(5,1)",0.1,0.02,5,0.49,0.4,0.06,0.05,0.0,0.0
"(5,1)",0.1,0.02,6,0.32,0.39,0.22,0.06,0.01,0.0
"(5,1)",0.1,0.02,7,0.2,0.38,0.24,0.14,0.04,0.0
"(5,1)",0.1,0.02,8,0.13,0.33,0.2,0.23,0.09,0.02
"(5,1)",0.1,0.02,9,0.06,0.21,0.29,0.17,0.2,0.07
"(5,1)",0.1,0.02,10,0.05,0.16,0.19,0.29,0.11,0.2
"(5,1)",0.1,0.02,11,0.04,0.1,0.16,0.25,0.23,0.22
"(5,1)",0.1,0.02,12,0.04,0.08,0.1,0.17,0.27,0.34
"(5,1)",0.1,0.02,13,0.04,0.05,0.07,0.12,0.24,0.48
"(5,1)",0.1,0.02,14,0.03,0.06,0.01,0.13,0.16,0.61
"(5,1)",0.1,0.02,15,0.03,0.05,0.01,0.09,0.13,0.69
"(5,1)",0.1,0.02,16,0.02,0.05,0.02,0.07,0.12,0.72
"(5,1)",0.1,0.02,17,0.02,0.03,0.02,0.08,0.08,0.77
"(5,1)",0.1,0.02,18,0.02,0.03,0.01,0.05,0.1,0.79
"(5,1)",0.1,0.02,19,0.02,0.02,0.01,0.04,0.06,0.85
"(5,1)",0.1,0.02,20,0.02,0.01,0.02,0.03,0.01,0.91
"(5,1)",0.1,0.02,21,0.01,0.02,0.01,0.04,0.0,0.92
"(5,1)",0.1,0.02,22,0.01,0.01,0.02,0.04,0.0,0.92
"(5,1)",0.1,0.02,23,0.01,0.01,0.01,0.05,0.0,0.92
"(5,1)",0.1,0.02,24,0.01,0.0,0.01,0.06,0.0,0.92
"(5,1)",0.1,0.02,25,0.01,0.0,0.01,0.03,0.03,0.92
"(5,1)",0.1,0.02,26,0.0,0.01,0.0,0.04,0.03,0.92
"(5,1)",0.1,0.02,27,0.0,0.01,0.0,0.03,0.04,0.92
"(5,1)",0.1,0.02,28,0.0,0.01,0.0,0.03,0.02,0.94
"(5,1)",0.1,0.02,29,0.0,0.0,0.01,0.03,0.01,0.95
"(5,1)",0.1,0.02,30,0.0,0.0,0.01,0.03,0.0,0.96
"(5,1)",0.1,0.02,31,0.0,0.0,0.0,0.04,0.0,0.96
"(5,1)",0.1,0.02,32,0.0,0.0,0.0,0.03,0.01,0.96
"(5,1)",0.1,0.02,33,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,34,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,35,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,36,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,37,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,38,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,39,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,40,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,41,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,42,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,43,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,44,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,45,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,46,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,47,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,48,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,49,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,50,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,51,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,52,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,53,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,54,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,55,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,56,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,57,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,58,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,59,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,60,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,61,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,62,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,63,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,64,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,65,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,66,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,67,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,68,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,69,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.1,0.02,70,0.0,0.0,0.0,0.03,0.0,0.97
"(5,1)",0.3,0.02,1,0.97,0.03,0.0,0.0,0.0,0.0
"(5,1)",0.3,0.02,2,0.63,0.37,0.0,0.0,0.0,0.0
"(5,1)",0.3,0.02,3,0.43,0.5,0.07,0.0,0.0,0.0
"(5,1)",0.3,0.02,4,0.32,0.47,0.17,0.04,0.0,0.0
"(5,1)",0.3,0.02,5,0.19,0.46,0.26,0.09,0.0,0.0
"(5,1)",0.3,0.02,6,0.16,0.34,0.35,0.13,0.02,0.0
"(5,1)",0.3,0.02,7,0.1,0.32,0.31,0.17,0.09,0.01
"(5,1)",0.3,0.02,8,0.08,0.23,0.33,0.22,0.13,0.01
"(5,1)",0.3,0.02,9,0.05,0.21,0.27,0.29,0.16,0.02
"(5,1)",0.3,0.02,10,0.05,0.18,0.21,0.3,0.21,0.05
"(5,1)",0.3,0.02,11,0.04,0.17,0.18,0.29,0.23,0.09
"(5,1)",0.3,0.02,12,0.03,0.15,0.17,0.26,0.28,0.11
"(5,1)",0.3,0.02,13,0.03,0.13,0.15,0.24,0.24,0.21
"(5,1)",0.3,0.02,14,0.03,0.11,0.16,0.18,0.25,0.27
"(5,1)",0.3,0.02,15,0.02,0.11,0.16,0.15,0.22,0.34
"(5,1)",0.3,0.02,16,0.02,0.1,0.14,0.16,0.18,0.4
"(5,1)",0.3,0.02,17,0.02,0.08,0.15,0.11,0.21,0.43
"(5,1)",0.3,0.02,18,0.02,0.07,0.14,0.13,0.17,0.47
"(5,1)",0.3,0.02,19,0.02,0.06,0.1,0.14,0.15,0.53
"(5,1)",0.3,0.02,20,0.02,0.06,0.06,0.16,0.15,0.55
"(5,1)",0.3,0.02,21,0.02,0.05,0.04,0.13,0.14,0.62
"(5,1)",0.3,0.02,22,0.01,0.06,0.03,0.12,0.11,0.67
"(5,1)",0.3,0.02,23,0.01,0.05,0.04,0.07,0.14,0.69
"(5,1)",0.3,0.02,24,0.01,0.05,0.02,0.07,0.12,0.73
"(5,1)",0.3,0.02,25,0.01,0.05,0.01,0.08,0.11,0.74
"(5,1)",0.3,0.02,26,0.01,0.05,0.01,0.04,0.1,0.79
"(5,1)",0.3,0.02,27,0.01,0.04,0.02,0.02,0.07,0.84
"(5,1)",0.3,0.02,28,0.01,0.04,0.01,0.01,0.08,0.85
"(5,1)",0.3,0.02,29,0.01,0.04,0.01,0.01,0.05,0.88
"(5,1)",0.3,0.02,30,0.01,0.04,0.01,0.01,0.04,0.89
"(5,1)",0.3,0.02,31,0.01,0.04,0.01,0.01,0.03,0.9
"(5,1)",0.3,0.02,32,0.01,0.03,0.01,0.01,0.01,0.93
"(5,1)",0.3,0.02,33,0.01,0.03,0.0,0.01,0.01,0.94
"(5,1)",0.3,0.02,34,0.01,0.02,0.01,0.01,0.01,0.94
"(5,1)",0.3,0.02,35,0.01,0.02,0.01,0.01,0.01,0.94
"(5,1)",0.3,0.02,36,0.01,0.02,0.01,0.01,0.0,0.95
"(5,1)",0.3,0.02,37,0.01,0.01,0.02,0.01,0.0,0.95
"(5,1)",0.3,0.02,38,0.01,0.01,0.02,0.01,0.0,0.95
"(5,1)",0.3,0.02,39,0.01,0.01,0.02,0.01,0.0,0.95
"(5,1)",0.3,0.02,40,0.01,0.01,0.02,0.01,0.0,0.95
"(5,1)",0.3,0.02,41,0.01,0.01,0.02,0.01,0.0,0.95
"(5,1)",0.3,0.02,42,0.01,0.01,0.01,0.02,0.0,0.95
"(5,1)",0.3,0.02,43,0.01,0.0,0.01,0.03,0.0,0.95
"(5,1)",0.3,0.02,44,0.01,0.0,0.0,0.03,0.01,0.95
"(5,1)",0.3,0.02,45,0.01,0.0,0.0,0.03,0.01,0.95
"(5,1)",0.3,0.02,46,0.01,0.0,0.0,0.03,0.0,0.96
"(5,1)",0.3,0.02,47,0.01,0.0,0.0,0.02,0.01,0.96
"(5,1)",0.3,0.02,48,0.01,0.0,0.0,0.02,0.01,0.96
"(5,1)",0.3,0.02,49,0.01,0.0,0.0,0.01,0.02,0.96
"(5,1)",0.3,0.02,50,0.01,0.0,0.0,0.01,0.02,0.96
"(5,1)",0.3,0.02,51,0.01,0.0,0.0,0.01,0.01,0.97
"(5,1)",0.3,0.02,52,0.01,0.0,0.0,0.01,0.01,0.97
"(5,1)",0.3,0.02,53,0.01,0.0,0.0,0.0,0.01,0.98
"(5,1)",0.3,0.02,54,0.01,0.0,0.0,0.0,0.01,0.98
"(5,1)",0.3,0.02,55,0.01,0.0,0.0,0.0,0.01,0.98
"(5,1)",0.3,0.02,56,0.01,0.0,0.0,0.0,0.01,0.98
"(5,1)",0.3,0.02,57,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,58,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,59,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,60,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,61,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,62,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,63,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,64,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,65,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,66,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,67,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,68,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,69,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.3,0.02,70,0.01,0.0,0.0,0.0,0.0,0.99
"(5,1)",0.5,0.02,1,0.74,0.26,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,2,0.26,0.74,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,3,0.18,0.67,0.15,0.0,0.0,0.0
"(5,1)",0.5,0.02,4,0.16,0.45,0.34,0.05,0.0,0.0
"(5,1)",0.5,0.02,5,0.11,0.39,0.38,0.11,0.01,0.0
"(5,1)",0.5,0.02,6,0.1,0.3,0.38,0.21,0.01,0.0
"(5,1)",0.5,0.02,7,0.09,0.24,0.36,0.28,0.03,0.0
"(5,1)",0.5,0.02,8,0.08,0.2,0.28,0.39,0.05,0.0
"(5,1)",0.5,0.02,9,0.07,0.18,0.26,0.31,0.16,0.02
"(5,1)",0.5,0.02,10,0.07,0.17,0.27,0.27,0.15,0.07
"(5,1)",0.5,0.02,11,0.06,0.17,0.24,0.24,0.18,0.11
"(5,1)",0.5,0.02,12,0.06,0.14,0.21,0.28,0.17,0.14
"(5,1)",0.5,0.02,13,0.04,0.14,0.2,0.28,0.16,0.18
"(5,1)",0.5,0.02,14,0.04,0.14,0.15,0.27,0.2,0.2
"(5,1)",0.5,0.02,15,0.03,0.14,0.11,0.31,0.16,0.25
"(5,1)",0.5,0.02,16,0.02,0.14,0.11,0.24,0.2,0.29
"(5,1)",0.5,0.02,17,0.02,0.14,0.1,0.22,0.17,0.35
"(5,1)",0.5,0.02,18,0.01,0.13,0.09,0.18,0.18,0.41
"(5,1)",0.5,0.02,19,0.01,0.13,0.08,0.16,0.17,0.45
"(5,1)",0.5,0.02,20,0.01,0.13,0.06,0.14,0.17,0.49
"(5,1)",0.5,0.02,21,0.01,0.11,0.06,0.11,0.21,0.5
"(5,1)",0.5,0.02,22,0.01,0.11,0.05,0.11,0.17,0.55
"(5,1)",0.5,0.02,23,0.01,0.1,0.05,0.09,0.17,0.58
"(5,1)",0.5,0.02,24,0.01,0.1,0.04,0.08,0.09,0.68
"(5,1)",0.5,0.02,25,0.01,0.09,0.04,0.06,0.09,0.71
"(5,1)",0.5,0.02,26,0.01,0.07,0.03,0.07,0.08,0.74
"(5,1)",0.5,0.02,27,0.01,0.07,0.03,0.06,0.06,0.77
"(5,1)",0.5,0.02,28,0.01,0.07,0.02,0.06,0.06,0.78
"(5,1)",0.5,0.02,29,0.01,0.07,0.02,0.05,0.07,0.78
"(5,1)",0.5,0.02,30,0.01,0.05,0.04,0.05,0.06,0.79
"(5,1)",0.5,0.02,31,0.01,0.05,0.03,0.06,0.03,0.82
"(5,1)",0.5,0.02,32,0.01,0.05,0.03,0.04,0.04,0.83
"(5,1)",0.5,0.02,33,0.01,0.05,0.03,0.03,0.05,0.83
"(5,1)",0.5,0.02,34,0.01,0.04,0.03,0.02,0.06,0.84
"(5,1)",0.5,0.02,35,0.01,0.04,0.03,0.02,0.05,0.85
"(5,1)",0.5,0.02,36,0.01,0.03,0.03,0.03,0.03,0.87
"(5,1)",0.5,0.02,37,0.01,0.03,0.03,0.03,0.01,0.89
"(5,1)",0.5,0.02,38,0.01,0.03,0.03,0.03,0.01,0.89
"(5,1)",0.5,0.02,39,0.01,0.03,0.03,0.03,0.01,0.89
"(5,1)",0.5,0.02,40,0.0,0.03,0.04,0.03,0.01,0.89
"(5,1)",0.5,0.02,41,0.0,0.02,0.05,0.02,0.02,0.89
"(5,1)",0.5,0.02,42,0.0,0.02,0.03,0.04,0.02,0.89
"(5,1)",0.5,0.02,43,0.0,0.02,0.02,0.05,0.02,0.89
"(5,1)",0.5,0.02,44,0.0,0.02,0.02,0.04,0.02,0.9
"(5,1)",0.5,0.02,45,0.0,0.02,0.01,0.04,0.03,0.9
"(5,1)",0.5,0.02,46,0.0,0.02,0.0,0.05,0.03,0.9
"(5,1)",0.5,0.02,47,0.0,0.02,0.0,0.05,0.02,0.91
"(5,1)",0.5,0.02,48,0.0,0.02,0.0,0.04,0.03,0.91
"(5,1)",0.5,0.02,49,0.0,0.02,0.0,0.02,0.05,0.91
"(5,1)",0.5,0.02,50,0.0,0.02,0.0,0.01,0.04,0.93
"(5,1)",0.5,0.02,51,0.0,0.02,0.0,0.01,0.04,0.93
"(5,1)",0.5,0.02,52,0.0,0.02,0.0,0.0,0.05,0.93
"(5,1)",0.5,0.02,53,0.0,0.02,0.0,0.0,0.03,0.95
"(5,1)",0.5,0.02,54,0.0,0.02,0.0,0.0,0.01,0.97
"(5,1)",0.5,0.02,55,0.0,0.02,0.0,0.0,0.01,0.97
"(5,1)",0.5,0.02,56,0.0,0.01,0.01,0.0,0.01,0.97
"(5,1)",0.5,0.02,57,0.0,0.01,0.01,0.0,0.01,0.97
"(5,1)",0.5,0.02,58,0.0,0.01,0.0,0.01,0.01,0.97
"(5,1)",0.5,0.02,59,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,60,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,61,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,62,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,63,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,64,0.0,0.01,0.0,0.0,0.02,0.97
"(5,1)",0.5,0.02,65,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.5,0.02,66,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.5,0.02,67,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.5,0.02,68,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.5,0.02,69,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.5,0.02,70,0.0,0.01,0.0,0.0,0.01,0.98
"(5,1)",0.7,0.02,1,0.51,0.49,0.0,0.0,0.0,0.0
"(5,1)",0.7,0.02,2,0.39,0.59,0.02,0.0,0.0,0.0
"(5,1)",0.7,0.02,3,0.29,0.59,0.12,0.0,0.0,0.0
"(5,1)",0.7,0.02,4,0.24,0.49,0.24,0.03,0.0,0.0
"(5,1)",0.7,0.02,5,0.23,0.46,0.25,0.06,0.0,0.0
"(5,1)",0.7,0.02,6,0.19,0.45,0.27,0.09,0.0,0.0
"(5,1)",0.7,0.02,7,0.17,0.42,0.29,0.11,0.01,0.0
"(5,1)",0.7,0.02,8,0.17,0.37,0.28,0.13,0.05,0.0
"(5,1)",0.7,0.02,9,0.16,0.3,0.34,0.14,0.05,0.01
"(5,1)",0.7,0.02,10,0.14,0.31,0.33,0.15,0.05,0.02
"(5,1)",0.7,0.02,11,0.12,0.31,0.3,0.18,0.06,0.03
"(5,1)",0.7,0.02,12,0.08,0.29,0.32,0.21,0.06,0.04
"(5,1)",0.7,0.02,13,0.08,0.28,0.23,0.27,0.09,0.05
"(5,1)",0.7,0.02,14,0.08,0.25,0.23,0.29,0.07,0.08
"(5,1)",0.7,0.02,15,0.08,0.17,0.3,0.25,0.11,0.09
"(5,1)",0.7,0.02,16,0.07,0.15,0.31,0.23,0.13,0.11
"(5,1)",0.7,0.02,17,0.07,0.15,0.26,0.25,0.13,0.14
"(5,1)",0.7,0.02,18,0.07,0.12,0.27,0.22,0.17,0.15
"(5,1)",0.7,0.02,19,0.07,0.1,0.26,0.21,0.17,0.19
"(5,1)",0.7,0.02,20,0.07,0.08,0.24,0.22,0.18,0.21
"(5,1)",0.7,0.02,21,0.07,0.08,0.18,0.26,0.15,0.26
"(5,1)",0.7,0.02,22,0.07,0.07,0.18,0.23,0.16,0.29
"(5,1)",0.7,0.02,23,0.05,0.09,0.15,0.19,0.18,0.34
"(5,1)",0.7,0.02,24,0.05,0.09,0.14,0.17,0.13,0.42
"(5,1)",0.7,0.02,25,0.05,0.09,0.11,0.16,0.12,0.47
"(5,1)",0.7,0.02,26,0.05,0.09,0.08,0.17,0.11,0.5
"(5,1)",0.7,0.02,27,0.05,0.08,0.07,0.18,0.08,0.54
"(5,1)",0.7,0.02,28,0.05,0.08,0.07,0.16,0.08,0.56
"(5,1)",0.7,0.02,29,0.04,0.08,0.07,0.16,0.08,0.57
"(5,1)",0.7,0.02,30,0.04,0.07,0.08,0.13,0.09,0.59
"(5,1)",0.7,0.02,31,0.04,0.07,0.08,0.1,0.08,0.63
"(5,1)",0.7,0.02,32,0.04,0.07,0.08,0.09,0.08,0.64
"(5,1)",0.7,0.02,33,0.04,0.07,0.07,0.1,0.07,0.65
"(5,1)",0.7,0.02,34,0.04,0.07,0.07,0.08,0.09,0.65
"(5,1)",0.7,0.02,35,0.04,0.07,0.07,0.06,0.08,0.68
"(5,1)",0.7,0.02,36,0.04,0.06,0.07,0.04,0.08,0.71
"(5,1)",0.7,0.02,37,0.04,0.06,0.07,0.04,0.04,0.75
"(5,1)",0.7,0.02,38,0.04,0.06,0.06,0.05,0.03,0.76
"(5,1)",0.7,0.02,39,0.04,0.06,0.05,0.05,0.04,0.76
"(5,1)",0.7,0.02,40,0.04,0.06,0.05,0.05,0.02,0.78
"(5,1)",0.7,0.02,41,0.04,0.06,0.04,0.04,0.03,0.79
"(5,1)",0.7,0.02,42,0.04,0.06,0.04,0.03,0.04,0.79
"(5,1)",0.7,0.02,43,0.04,0.06,0.03,0.04,0.04,0.79
"(5,1)",0.7,0.02,44,0.04,0.05,0.04,0.04,0.04,0.79
"(5,1)",0.7,0.02,45,0.04,0.05,0.04,0.04,0.04,0.79
"(5,1)",0.7,0.02,46,0.04,0.05,0.04,0.04,0.02,0.81
"(5,1)",0.7,0.02,47,0.04,0.05,0.04,0.02,0.03,0.82
"(5,1)",0.7,0.02,48,0.04,0.05,0.04,0.02,0.02,0.83
"(5,1)",0.7,0.02,49,0.04,0.05,0.04,0.02,0.02,0.83
"(5,1)",0.7,0.02,50,0.04,0.05,0.04,0.02,0.01,0.84
"(5,1)",0.7,0.02,51,0.04,0.05,0.04,0.02,0.01,0.84
"(5,1)",0.7,0.02,52,0.04,0.05,0.04,0.02,0.01,0.84
"(5,1)",0.7,0.02,53,0.04,0.05,0.04,0.02,0.0,0.85
"(5,1)",0.7,0.02,54,0.04,0.05,0.04,0.02,0.0,0.85
"(5,1)",0.7,0.02,55,0.04,0.05,0.03,0.03,0.0,0.85
"(5,1)",0.7,0.02,56,0.04,0.05,0.03,0.03,0.0,0.85
"(5,1)",0.7,0.02,57,0.04,0.04,0.04,0.03,0.0,0.85
"(5,1)",0.7,0.02,58,0.04,0.04,0.03,0.04,0.0,0.85
"(5,1)",0.7,0.02,59,0.04,0.04,0.03,0.03,0.01,0.85
"(5,1)",0.7,0.02,60,0.04,0.03,0.04,0.02,0.01,0.86
"(5,1)",0.7,0.02,61,0.04,0.03,0.04,0.02,0.01,0.86
"(5,1)",0.7,0.02,62,0.04,0.03,0.03,0.03,0.0,0.87
"(5,1)",0.7,0.02,63,0.04,0.03,0.03,0.02,0.01,0.87
"(5,1)",0.7,0.02,64,0.04,0.03,0.03,0.02,0.01,0.87
"(5,1)",0.7,0.02,65,0.04,0.03,0.03,0.02,0.01,0.87
"(5,1)",0.7,0.02,66,0.04,0.03,0.02,0.03,0.01,0.87
"(5,1)",0.7,0.02,67,0.04,0.03,0.01,0.03,0.02,0.87
"(5,1)",0.7,0.02,68,0.04,0.03,0.01,0.03,0.02,0.87
"(5,1)",0.7,0.02,69,0.04,0.03,0.01,0.03,0.02,0.87
"(5,1)",0.7,0.02,70,0.04,0.03,0.01,0.03,0.01,0.88
"(5,1)",0.9,0.02,1,0.71,0.29,0.0,0.0,0.0,0.0
"(5,1)",0.9,0.02,2,0.55,0.39,0.06,0.0,0.0,0.0
"(5,1)",0.9,0.02,3,0.5,0.39,0.11,0.0,0.0,0.0
"(5,1)",0.9,0.02,4,0.45,0.41,0.11,0.03,0.0,0.0
"(5,1)",0.9,0.02,5,0.36,0.47,0.14,0.03,0.0,0.0
"(5,1)",0.9,0.02,6,0.28,0.43,0.25,0.02,0.02,0.0
"(5,1)",0.9,0.02,7,0.27,0.38,0.28,0.05,0.02,0.0
"(5,1)",0.9,0.02,8,0.21,0.41,0.27,0.07,0.04,0.0
"(5,1)",0.9,0.02,9,0.16,0.43,0.27,0.1,0.03,0.01
"(5,1)",0.9,0.02,10,0.15,0.38,0.3,0.12,0.02,0.03
"(5,1)",0.9,0.02,11,0.13,0.38,0.27,0.14,0.05,0.03
"(5,1)",0.9,0.02,12,0.13,0.32,0.27,0.19,0.06,0.03
"(5,1)",0.9,0.02,13,0.12,0.29,0.28,0.21,0.07,0.03
"(5,1)",0.9,0.02,14,0.11,0.29,0.24,0.22,0.08,0.06
"(5,1)",0.9,0.02,15,0.11,0.27,0.24,0.2,0.08,0.1
"(5,1)",0.9,0.02,16,0.1,0.27,0.2,0.24,0.07,0.12
"(5,1)",0.9,0.02,17,0.1,0.27,0.17,0.24,0.09,0.13
"(5,1)",0.9,0.02,18,0.1,0.2,0.22,0.22,0.12,0.14
"(5,1)",0.9,0.02,19,0.09,0.19,0.19,0.24,0.12,0.17
"(5,1)",0.9,0.02,20,0.09,0.17,0.17,0.26,0.13,0.18
"(5,1)",0.9,0.02,21,0.09,0.16,0.18,0.21,0.16,0.2
"(5,1)",0.9,0.02,22,0.09,0.14,0.18,0.18,0.17,0.24
"(5,1)",0.9,0.02,23,0.08,0.14,0.17,0.16,0.17,0.28
"(5,1)",0.9,0.02,24,0.07,0.14,0.14,0.14,0.18,0.33
